app_id,run_id,opendate,inittermnumber,initpayment,asktotalcreditqty,inputusername,appdatetime,signdate,totalmaxpayment,card_number,client_snils,client_inn
2300152810,619540,2020-09-21,13.0000000000,4384.1800000000,50000.0000000000,System,2020-09-21,2020-09-21,,4362388594799952,76858657391,236892078062
2300152756,619524,2020-09-21,,88711.7800000000,8500000.0000000000,System,2020-09-21,,169650.00000,4594598654435954,52746299419,237068231241
2300152741,619518,2020-09-21,,74516.8100000000,5000000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,,4262556284451446,77620168918,237126403125
2300152750,619485,2020-09-21,24.0000000000,9730.6000000000,200000.0000000000,Иванов Иван Иванович,2020-09-21,2020-09-21,,4885612201354622,40451192740,237579723719
2300152745,619478,2020-09-21,,1137.6900000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,,4438068669771959,60921390274,237654888230
2300152743,619472,2020-09-21,,297500.0100000000,23363793.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,,4422521955904849,56632478216,238156319377
2300152747,619467,2020-09-21,,,600000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4755201890091146,21377139357,238214960737
2300152693,619456,2020-09-21,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-21,2020-09-21,,4646574114219294,90386285222,238270802332
2300152695,619442,2020-09-21,,51239.0000000000,5000000.0000000000,System,2020-09-21,,,4369907854908004,82621096186,238445208612
2300139771,619420,2020-09-15,,10310.5900000000,1000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,221850.00000,4770863004919529,94374084632,238853944473
2300152684,619414,2020-09-21,24.0000000000,10298.0200000000,200000.0000000000,System,2020-09-21,2020-09-21,,4912831053853195,94625322214,239058884157
2300152623,619399,2020-09-21,,,50000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4250386062981297,46817455525,239317782894
2300152685,619391,2020-09-21,,48759.5800000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4401975395359615,88859566822,245653005798
2300152685,619381,2020-09-21,,48759.5800000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4573163076825780,47338947031,245804476576
2300144390,619361,2020-09-17,,40142.0700000000,4000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,195750.00000,4613752580183611,76463321008,246420355047
2300014141,619327,2020-07-21,,93734.8800000000,7000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,,4870767033541858,11299006950,246608102801
4770,2018804,2020-01-29,13.0000000000,5013.4900000000,300000.0000000000,Кредит Хоум Планктонович,2020-01-29,2020-01-29,,4978020114496514,61190734875,246648161313
2300155985,621850,2020-09-22,36.0000000000,16646.6200000000,500000.0000000000,System,2020-09-22,2020-09-22,,4371549539835529,72085508087,246826251546
2300155704,621784,2020-09-22,60.0000000000,29792.4500000000,1400000.0000000000,System,2020-09-22,2020-09-22,,4526287279821052,22339066451,246829044153
2300155702,621780,2020-09-22,60.0000000000,29792.4500000000,1400000.0000000000,System,2020-09-22,2020-09-22,,4394331477936137,59267606945,247008946749
2300155655,621738,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4748418577278057,84118160684,247355814966
2300155606,621719,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4597944330431602,43477496220,247420246650
2300155604,621711,2020-09-22,,10310.5900000000,1000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4453185348484539,97838722895,247747088120
2300155602,621706,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4499142600560411,18298338319,248379274006
2300155602,621698,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4407462246603354,58904667753,249089474380
2300155554,621673,2020-09-22,,1031.0600000000,100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4971169285131504,48232880501,249495062318
2300139055,621662,2020-09-15,,15655.0200000000,1500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,221850.00000,4686893687241043,63479820433,249595728753
2300014204,621645,2020-07-21,,20996.7000000000,2100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4523661262445215,46423790093,255279175958
2300155497,621626,2020-09-22,,,50000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4816723904100966,75650172406,256002057314
2300152237,621621,2020-09-21,36.0000000000,65649.1100000000,2000000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-21,,4945813680438294,83990629463,256164091069
2300155493,621601,2020-09-22,60.0000000000,15160.8200000000,610000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4401819058684374,10083602706,256182945563
2300155489,621580,2020-09-22,,853.6800000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4693118579464854,89992343604,257024948429
2300155363,621573,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4482534630739230,23141031291,257493538080
2300155479,621566,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4902185978040335,55262780702,257724051306
2050007690,621560,2020-09-22,,,299000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4806077368003519,63257852814,258010369889
2300155481,621551,2020-09-22,,,30000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4248458495078804,74836392646,258434848934
2300155428,621539,2020-09-22,,1028.5600000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4698435445445635,58754372952,258867231203
2300155421,621519,2020-09-22,24.0000000000,7297.9500000000,150000.0000000000,System,2020-09-22,2020-09-22,,4215971396018819,84442889745,259016450841
2300155420,621510,2020-09-22,,39993.7100000000,4000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4493024132386034,53683461311,259262481457
2300139173,621497,2020-09-15,,37194.8700000000,3500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,221850.00000,4289865887877850,11591953572,259663982813
2300155420,621482,2020-09-22,,39993.7200000000,4000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4533418308076340,84675955880,259948525637
2300155309,621474,2020-09-22,,51390.1300000000,6000000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,,,4480828608399171,97503896763,265203316901
2300155309,621467,2020-09-22,,51390.1300000000,6000000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,,,4986026578880390,23479166797,265360967639
2300155175,621459,2020-09-22,,44044.6000000000,4000000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,251430.00000,4008736775430617,89432190837,265572962270
2300154741,621450,2020-09-22,,74597.4600000000,3000000.0000000000,System,2020-09-22,,169650.00000,4045962383361227,8036500738,265725893481
2300155366,621438,2020-09-22,,144500.0100000000,14808407.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4605543874763956,70318087269,266058508325
2300155367,621420,2020-09-22,,,600000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4443912347796222,93274424918,266092318194
2300155366,621413,2020-09-22,,144500.0100000000,14808407.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4736471822488538,13564628978,266104368033
2300152452,621405,2020-09-21,,53135.5400000000,5000000.0000000000,System,2020-09-22,,169650.00000,4309854351745948,93625851233,266554728656
2300155167,621393,2020-09-22,24.0000000000,24217.5400000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4829529033623165,74461417197,266791141535
2300155299,621386,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4032878865547619,55179676539,266998505926
7549,621373,2020-09-22,60.0000000000,5604.8800000000,250000.0000000000,Credit Home Тестович,2020-09-22,2020-09-22,,4807143094546004,56518756734,267656382889
2300155299,621365,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4341847201428145,79462354648,267764190091
2300155310,621349,2020-09-22,13.0000000000,90967.6400000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4753597787537733,90956318235,267774455558
2300155306,621334,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4671733888366560,14059409251,267946367113
2300155304,621322,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4885447793155172,95871222343,268176419114
2300154812,621309,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,Самошкина Елена Аркадьевна,2020-09-22,2020-09-22,,4661235603919717,74756945666,268694935279
2300155299,621305,2020-09-22,,,50000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4369004388514175,64400708461,268988249280
2300154812,621290,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,Самошкина Елена Аркадьевна,2020-09-22,2020-09-22,,4096065666705009,54081517369,269125957116
2300154822,621284,2020-09-22,61.0000000000,4448.9300000000,180000.0000000000,System,2020-09-22,2020-09-22,,4886747740684888,17790499532,269347136230
2300155107,621270,2020-09-22,40.0000000000,5553.3100000000,180000.0000000000,System,2020-09-22,2020-09-22,,4761414478353844,6746047985,269660356035
2300155175,621260,2020-09-22,,839.9500000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4633343406513920,68306488023,269804636406
2300155237,621244,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4289094194240187,71519812297,269841048995
2300155229,621230,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4782450960836834,80944144809,275555078765
2300155234,621224,2020-09-22,,,600000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4470328009179225,67291374830,275638892417
2300155178,621205,2020-09-22,,,280000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4128324301884386,60163737264,276145964793
2300155174,621195,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4329043893783890,45370734992,276346727457
2300155167,621180,2020-09-22,24.0000000000,24217.5400000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4791605855663085,92642004080,276525346426
2300154749,621174,2020-09-22,60.0000000000,5661.5500000000,200000.0000000000,System,2020-09-22,2020-09-22,,4515666970728083,21749705485,276638140881
2300155168,621170,2020-09-22,,,600000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4933894795195981,53389657236,276893219089
2300155118,621162,2020-09-22,,85514.3100000000,8500000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,195750.00000,4915180899074328,37080542167,276946749558
2300155121,621145,2020-09-22,24.0000000000,5101.0800000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4064689126729602,45435843904,277431519040
2300155118,621140,2020-09-22,,50302.5400000000,5000000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,,4810714930342603,97978248015,277469275298
2300155117,621126,2020-09-22,,49281.0100000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4887843334667329,88606606345,277470061364
2300155118,621120,2020-09-22,,50302.5400000000,5000000.0000000000,Фронтовой-Томский Сотрудник ,2020-09-22,,,4447846419774269,51151698162,277491618504
2300155117,621109,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4860161396829526,63924602302,277658520682
2300154632,621105,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4119290768966282,96491429458,277784878005
2300155111,621094,2020-09-22,,28988.8300000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4962355261809665,76551780637,277866364917
2300155111,621088,2020-09-22,,49281.0100000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4505287315850748,64484666438,278075676048
2300155112,621083,2020-09-22,30.0000000000,41868.2600000000,1081081.0000000000,System,2020-09-22,2020-09-22,,4655147395447047,95484168760,278161398771
2300155048,621071,2020-09-22,19.0000000000,33158.1600000000,550000.0000000000,System,2020-09-22,2020-09-22,,4216020319416723,8728777228,279291240530
2300155109,621066,2020-09-22,36.0000000000,6753.1800000000,200000.0000000000,System,2020-09-22,2020-09-22,,4577290377133097,6598315101,279409208526
2300155050,621058,2020-09-22,60.0000000000,7175.5400000000,300000.0000000000,System,2020-09-22,2020-09-22,,4356124447396706,28605708800,279738212221
2300154872,621052,2020-09-22,36.0000000000,5740.2000000000,170000.0000000000,System,2020-09-22,2020-09-22,,4339817566378403,97878550411,285512738766
2300155050,621025,2020-09-22,24.0000000000,24094.6100000000,500000.0000000000,System,2020-09-22,2020-09-22,,4754138801514272,15317054437,286212490900
2300155047,621018,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4730154562300313,13777252489,286750748274
2300155045,621011,2020-09-22,13.0000000000,90967.6400000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4922380089701414,82392564421,286851632580
2300155039,620996,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4621560524610320,47106671277,288438587457
2300155001,620983,2020-09-22,,1284.1700000000,100000.0000000000,Сотрудник ЦИК ,2020-09-22,,,4364367835715462,82585341222,288817025878
2300154952,620970,2020-09-22,,49281.0100000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,169650.00000,4941527362578276,54504193270,289411476511
2300154952,620953,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4966385033029512,73184412791,289698588310
2300154787,620946,2020-09-22,60.0000000000,31920.5000000000,1500001.0000000000,System,2020-09-22,2020-09-22,,4546479305813981,43048535062,289790349786
2300154946,620931,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4867592812574580,75417651617,295426747393
2300154884,620920,2020-09-22,24.0000000000,3892.2400000000,80000.0000000000,System,2020-09-22,2020-09-22,,4924437329356058,87290556041,295440346146
2300154824,620915,2020-09-22,44.0000000000,16471.2100000000,598314.6100000000,Краснодарский Фронтовик ,2020-09-22,2020-09-22,,4272955474498969,41719935200,295810346376
2300154938,620906,2020-09-22,60.0000000000,25035.6800000000,1176471.0000000000,System,2020-09-22,2020-09-22,,4510861477211528,67483598264,295937327173
2300154934,620898,2020-09-22,,,290000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4797463927347624,53379264009,296050537122
2300154883,620878,2020-09-22,13.0000000000,103157.1100000000,1176471.0000000000,System,2020-09-22,2020-09-22,,4519864650655199,85495136446,296424417916
2300154874,620858,2020-09-22,36.0000000000,9171.0300000000,250000.0000000000,System,2020-09-22,2020-09-22,,4115732768451090,64670086711,297229075731
2300154752,620853,2020-09-22,,124923.2400000000,9545895.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4017169567732421,11805920645,297445073859
2300154825,620848,2020-09-22,24.0000000000,10298.0200000000,200000.0000000000,System,2020-09-22,2020-09-22,,4758965660782541,36896558165,297603326304
2300154821,620840,2020-09-22,40.0000000000,24300.2500000000,800000.0000000000,System,2020-09-22,2020-09-22,,4565136696072264,75198501226,297610939848
2300146127,620823,2020-09-18,60.0000000000,4453.7900000000,200000.0000000000,System,2020-09-22,2020-09-22,,4794144440883807,38652266211,297929540303
2300154820,620810,2020-09-22,60.0000000000,25035.6800000000,1176471.0000000000,System,2020-09-22,2020-09-22,,4524726234380110,22336335639,298349751550
2300154752,620803,2020-09-22,,124923.2400000000,9545895.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4293509361942111,18654160490,298757579353
2300154811,620793,2020-09-22,,85514.3100000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4032369210350917,47173219185,298848188244
2300154776,620787,2020-09-22,24.0000000000,12872.5300000000,250000.0000000000,System,2020-09-22,2020-09-22,,4901063106993652,83561805416,298873137405
2300154760,620780,2020-09-22,24.0000000000,12872.5300000000,250000.0000000000,System,2020-09-22,2020-09-22,,4129670959842822,94747406350,298875046640
2300154756,620774,2020-09-22,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-22,2020-09-22,,4874067859221206,81789388375,298925843443
2300153136,619928,2020-09-21,36.0000000000,5064.8800000000,150000.0000000000,System,2020-09-21,2020-09-21,,4009058900941106,27048910076,298947690448
2300154752,620762,2020-09-22,,124923.2400000000,9545895.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4042062484411915,76617517130,298978952559
2300147815,620749,2020-09-19,,969.0800000000,1100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4615876327363638,12263538034,299115342144
2300154752,620732,2020-09-22,,124923.2400000000,9545895.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4912233682970518,65647102405,299534939300
2300154754,620727,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4085825786293340,96709111939,299708746395
2300154754,620722,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4046304608547091,54501341042,299746649850
2300154751,620708,2020-09-22,30.0000000000,41868.2600000000,1081081.0000000000,System,2020-09-22,2020-09-22,,4855664085890482,24300551613,305936268851
2300154747,620701,2020-09-22,,,290000.0000000000,SYSTEM,2020-09-22,2020-09-22,,4557466138084290,23783713898,306034522607
7536,620689,2020-09-22,60.0000000000,12162.0400000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4449481298387393,17860224886,306795985735
2050007686,620683,2020-09-22,50.0000000000,10864.8400000000,400000.0000000000,System,2020-09-22,2020-09-22,,4396193538218600,6984012590,306914854491
2300154741,620670,2020-09-22,,38387.4400000000,4000000.0000000000,System,2020-09-22,,,4633022592762737,27835103486,307263797330
2300154692,620662,2020-09-22,60.0000000000,4453.7900000000,200000.0000000000,Самошкина Елена Аркадьевна,2020-09-22,2020-09-22,,4242795559315267,93143674911,307344806311
2100048302,620658,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4933627516311770,68933000416,307521022163
2300154695,620633,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4028939497212315,99326133033,308498332590
2100048301,620624,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4639056173774350,74854761653,308687448790
2300154690,620620,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4601014237926502,95933800249,309136096022
2300154688,620616,2020-09-22,,805.0700000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4512435350010584,9568775040,309377433644
2300154690,620602,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4476247407960974,97489318996,309770800000
7528,620596,2020-09-22,60.0000000000,12162.0400000000,500000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4576601211524666,7822924992,315373626235
2300154680,620584,2020-09-22,,819.4900000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4786920237026183,97086738975,315396844960
2300154680,620572,2020-09-22,,819.4900000000,100000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4261762894107219,12784578805,315695539026
2300154681,620565,2020-09-22,,51239.0000000000,5000000.0000000000,System,2020-09-22,,,4445083514808048,76710290605,315859740093
2300154681,620554,2020-09-22,,51239.0000000000,5000000.0000000000,System,2020-09-22,,,4598080972202651,31796117694,316015855491
2300154629,620524,2020-09-22,,81336.0300000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,195750.00000,4086500108921345,17430856675,316292075158
2300154632,620511,2020-09-22,30.0000000000,49256.8100000000,1271861.0000000000,System,2020-09-22,2020-09-22,,4867669527419911,9923094096,317019360854
2300154629,620500,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4319809214973200,41757344190,317505964660
2300154629,620494,2020-09-22,,47844.7200000000,5000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4150352497913942,81567569747,317675353980
2300154623,620485,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4628112442967102,91051485477,317778857795
2300154568,620472,2020-09-22,,75605.9800000000,10200000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,197925.00000,4831595376771446,30679240580,318839971147
2300154565,620464,2020-09-22,24.0000000000,3892.2400000000,80000.0000000000,System,2020-09-22,2020-09-22,,4450944775401785,73059758120,318887422475
2300154566,620458,2020-09-22,60.0000000000,3874.1500000000,165555.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4521730148285335,25359011563,318976182923
2300154462,620442,2020-09-22,60.0000000000,4994.2700000000,200000.0000000000,System,2020-09-22,2020-09-22,,4174385660211258,50094492570,319127583925
2300154570,620436,2020-09-22,24.0000000000,3892.2400000000,80000.0000000000,System,2020-09-22,2020-09-22,,4968441790415663,28872581236,319369781965
2300154560,620427,2020-09-22,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-22,2020-09-22,,4315751053270724,47578578266,325304895593
2100048299,620410,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4694000427215895,91545662017,325351300268
2300154561,620404,2020-09-22,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-22,,,4619939292337965,76410807292,325736365434
2300154562,620399,2020-09-22,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-22,2020-09-22,,4775756578029565,34966951645,325870371872
2300154511,620384,2020-09-22,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-22,2020-09-22,,4420016807367107,45462200360,326827355900
2300147670,620370,2020-09-19,,1294.1800000000,1500000.0000000000,Ипотечный Циковец Разработкович,2020-09-22,,,4973367991694447,26067330360,327540497870
2100048298,620356,2020-09-22,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4968571829007816,7474613987,327897427068
2100048297,620294,2020-09-22,24.0000000000,7000.0000000000,150000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4153396160240221,41064784463,328080572729
2300154278,620288,2020-09-22,24.0000000000,9168.3200000000,187500.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4861701335184134,65472752221,328099872170
2300154277,620275,2020-09-22,24.0000000000,4000.0000000000,100000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-22,2020-09-22,,4727748918383645,48610607590,328319742203
2100048250,620089,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4215569178927320,6406216937,328427160065
2300153331,620044,2020-09-21,60.0000000000,23408.3500000000,1100000.0000000000,System,2020-09-21,2020-09-21,,4760087959347468,34467342489,328556474239
2300153284,620024,2020-09-21,24.0000000000,3060.6500000000,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4612701316649602,52936514809,328819835103
2300153283,620018,2020-09-21,40.0000000000,24300.2500000000,800000.0000000000,System,2020-09-21,2020-09-21,,4978822464247375,23879278836,328949375425
2300153234,619994,2020-09-21,,29387.0100000000,3000000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,169650.00000,4342422819605598,10383028115,335254886188
2300153234,619987,2020-09-21,,50980.2800000000,5100000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,169650.00000,4088883259448377,96927670991,335256949563
2300153233,619974,2020-09-21,40.0000000000,24300.2500000000,800000.0000000000,System,2020-09-21,2020-09-21,,4416884174215456,31597868326,335331731858
2300152927,619968,2020-09-21,60.0000000000,35888.0300000000,1500001.0000000000,System,2020-09-21,2020-09-21,,4499718312734210,94057148614,335447293226
2300153033,619907,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4486708059551088,97407875869,335590173105
2300152450,619894,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4825436619572903,46357483317,336175878806
2300152746,619890,2020-09-21,60.0000000000,7619.9700000000,350000.0000000000,System,2020-09-21,2020-09-21,,4192936163125110,20579403869,336249523977
2300153035,619872,2020-09-21,60.0000000000,21771.3500000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4373066032688410,75453192918,336322010805
2300153029,619859,2020-09-21,,85514.3100000000,8500000.0000000000,Ипотечный Сотрудник Фронт-офиса ,2020-09-21,,195750.00000,4836342026680213,75086663229,336658304479
2300153032,619852,2020-09-21,,,290000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4186043056787664,44084499601,336850021204
2300152979,619840,2020-09-21,,18121.6900000000,1000000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,134987.00000,4726012225724798,41755069083,337662137790
2300152982,619835,2020-09-21,,16682.5700000000,1000000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,134987.00000,4603691605874469,39227169200,337764381082
2300152564,619827,2020-09-21,13.0000000000,88148.6000000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4623742826503761,13088128753,337829467661
2300152979,619800,2020-09-21,,999.8500000000,1100000.0000000000,Ипотечный Циковец Разработкович,2020-09-21,,,4680877082229451,85067051402,338121682021
7522,619796,2020-09-21,60.0000000000,5013.4900000000,200000.0000000000,Иванова Светлана Петровна,2020-09-21,2020-09-21,,4651534008163323,12811950345,338169415360
2100048249,619789,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4792165112260604,94396175859,338569831942
2100048249,619785,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4473421220136962,38433775514,338659504065
2300152933,619780,2020-09-21,60.0000000000,2340.8400000000,110000.0000000000,System,2020-09-21,2020-09-21,,4190756926418079,47528689245,338904790040
2300148302,619766,2020-09-19,48.0000000000,26042.2800000000,1000000.0000000000,System,2020-09-21,2020-09-21,,4439002177976577,16615676894,339208818208
2300152929,619752,2020-09-21,13.0000000000,4384.1800000000,50000.0000000000,System,2020-09-21,2020-09-21,,4173310326712318,37595717242,339763872109
2300152925,619744,2020-09-21,60.0000000000,2128.0300000000,100000.0000000000,System,2020-09-21,2020-09-21,,4667879217778094,79722365751,345401997579
2300152876,619707,2020-09-21,24.0000000000,5149.0100000000,100000.0000000000,System,2020-09-21,2020-09-21,,4247742840641684,17061139945,345771875896
2100048248,619701,2020-09-21,,,60000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4899113826749357,96247143527,345947046782
2300152877,619678,2020-09-21,,51239.0000000000,5000000.0000000000,System,2020-09-21,,,4023713776607338,57148090401,346543812095
2300152121,619673,2020-09-21,60.0000000000,3728.0700000000,150000.0000000000,Фронтовый Сотрудник Планктонович,2020-09-21,2020-09-21,,4931680782494798,34693755930,346771866910
2300152872,619663,2020-09-21,,50521.8800000000,4900000.0000000000,System,2020-09-21,,169650.00000,4403279986117609,98963146893,347206963001
2300152817,619647,2020-09-21,60.0000000000,4453.7900000000,200000.0000000000,SYSTEM,2020-09-21,2020-09-21,,4618836106098000,17635579714,347427435786
2300152872,619637,2020-09-21,,51239.0000000000,5000000.0000000000,System,2020-09-21,,,4916558066908528,84805281522,347738937281
